Time,RouterName,PkgName,OutputIf
+3e+08ns,host2,pk-host2-to-host1-#304,3
+3e+08ns,host2,pk-host2-to-host1-#305,3
+3e+08ns,host3,pk-host3-to-host1-#306,1
+3e+08ns,host3,pk-host3-to-host1-#307,1
+3e+08ns,host4,pk-host4-to-host1-#308,0
+3e+08ns,host4,pk-host4-to-host1-#309,0
+3.00644e+08ns,host1,pk-host0-to-host1-#120,-1
+3.00644e+08ns,host2,pk-host1-to-host2-#122,-1
+3.00644e+08ns,host1,pk-host2-to-host1-#124,-1
+3.00644e+08ns,host1,pk-host4-to-host1-#38,-1
+3.00644e+08ns,host3,pk-host4-to-host1-#128,1
+3.1e+08ns,host0,pk-host0-to-host1-#310,0
+3.1e+08ns,host0,pk-host0-to-host1-#311,0
+3.1e+08ns,host1,pk-host1-to-host2-#312,2
+3.1e+08ns,host1,pk-host1-to-host2-#313,2
+3.1e+08ns,host2,pk-host2-to-host1-#314,3
+3.1e+08ns,host2,pk-host2-to-host1-#315,3
+3.1e+08ns,host3,pk-host3-to-host1-#316,1
+3.1e+08ns,host3,pk-host3-to-host1-#317,1
+3.1e+08ns,host4,pk-host4-to-host1-#318,0
+3.1e+08ns,host4,pk-host4-to-host1-#319,0
+3.12644e+08ns,host1,pk-host0-to-host1-#121,-1
+3.12644e+08ns,host2,pk-host1-to-host2-#123,-1
+3.12644e+08ns,host1,pk-host2-to-host1-#125,-1
+3.12644e+08ns,host1,pk-host3-to-host1-#96,-1
+3.12644e+08ns,host3,pk-host4-to-host1-#129,1
+3.2e+08ns,host0,pk-host0-to-host1-#320,0
+3.2e+08ns,host0,pk-host0-to-host1-#321,0
+3.2e+08ns,host1,pk-host1-to-host2-#322,2
+3.2e+08ns,host1,pk-host1-to-host2-#323,2
+3.2e+08ns,host2,pk-host2-to-host1-#324,3
+3.2e+08ns,host2,pk-host2-to-host1-#325,3
+3.2e+08ns,host3,pk-host3-to-host1-#326,1
+3.2e+08ns,host3,pk-host3-to-host1-#327,1
+3.2e+08ns,host4,pk-host4-to-host1-#328,0
+3.2e+08ns,host4,pk-host4-to-host1-#329,0
+3.24644e+08ns,host1,pk-host0-to-host1-#130,-1
+3.24644e+08ns,host2,pk-host1-to-host2-#132,-1
+3.24644e+08ns,host1,pk-host2-to-host1-#134,-1
+3.24644e+08ns,host1,pk-host3-to-host1-#97,-1
+3.24644e+08ns,host3,pk-host4-to-host1-#138,1
+3.3e+08ns,host0,pk-host0-to-host1-#330,0
+3.3e+08ns,host0,pk-host0-to-host1-#331,0
+3.3e+08ns,host1,pk-host1-to-host2-#332,2
+3.3e+08ns,host1,pk-host1-to-host2-#333,2
+3.3e+08ns,host2,pk-host2-to-host1-#334,3
+3.3e+08ns,host2,pk-host2-to-host1-#335,3
+3.3e+08ns,host3,pk-host3-to-host1-#336,1
+3.3e+08ns,host3,pk-host3-to-host1-#337,1
+3.3e+08ns,host4,pk-host4-to-host1-#338,0
+3.3e+08ns,host4,pk-host4-to-host1-#339,0
+3.36644e+08ns,host1,pk-host0-to-host1-#131,-1
+3.36644e+08ns,host2,pk-host1-to-host2-#133,-1
+3.36644e+08ns,host1,pk-host2-to-host1-#135,-1
+3.36644e+08ns,host1,pk-host4-to-host1-#39,-1
+3.36644e+08ns,host3,pk-host4-to-host1-#139,1
+3.4e+08ns,host0,pk-host0-to-host1-#340,0
+3.4e+08ns,host0,pk-host0-to-host1-#341,0
+3.4e+08ns,host1,pk-host1-to-host2-#342,2
+3.4e+08ns,host1,pk-host1-to-host2-#343,2
+3.4e+08ns,host2,pk-host2-to-host1-#344,3
+3.4e+08ns,host2,pk-host2-to-host1-#345,3
+3.4e+08ns,host3,pk-host3-to-host1-#346,1
+3.4e+08ns,host3,pk-host3-to-host1-#347,1
+3.4e+08ns,host4,pk-host4-to-host1-#348,0
+3.4e+08ns,host4,pk-host4-to-host1-#349,0
+3.48644e+08ns,host1,pk-host0-to-host1-#140,-1
+3.48644e+08ns,host2,pk-host1-to-host2-#142,-1
+3.48644e+08ns,host1,pk-host2-to-host1-#144,-1
+3.48644e+08ns,host1,pk-host3-to-host1-#106,-1
+3.48644e+08ns,host3,pk-host4-to-host1-#148,1
+3.5e+08ns,host0,pk-host0-to-host1-#350,0
+3.5e+08ns,host0,pk-host0-to-host1-#351,0
+3.5e+08ns,host1,pk-host1-to-host2-#352,2
+3.5e+08ns,host1,pk-host1-to-host2-#353,2
+3.5e+08ns,host2,pk-host2-to-host1-#354,3
+3.5e+08ns,host2,pk-host2-to-host1-#355,3
+3.5e+08ns,host3,pk-host3-to-host1-#356,1
+3.5e+08ns,host3,pk-host3-to-host1-#357,1
+3.5e+08ns,host4,pk-host4-to-host1-#358,0
+3.5e+08ns,host4,pk-host4-to-host1-#359,0
+3.6e+08ns,host0,pk-host0-to-host1-#360,0
+3.6e+08ns,host0,pk-host0-to-host1-#361,0
+3.6e+08ns,host1,pk-host1-to-host2-#362,2
+3.6e+08ns,host1,pk-host1-to-host2-#363,2
+3.6e+08ns,host2,pk-host2-to-host1-#364,3
+3.6e+08ns,host2,pk-host2-to-host1-#365,3
+3.6e+08ns,host3,pk-host3-to-host1-#366,1
+3.6e+08ns,host3,pk-host3-to-host1-#367,1
+3.6e+08ns,host4,pk-host4-to-host1-#368,0
+3.6e+08ns,host4,pk-host4-to-host1-#369,0
+3.60644e+08ns,host1,pk-host0-to-host1-#141,-1
+3.60644e+08ns,host2,pk-host1-to-host2-#143,-1
+3.60644e+08ns,host1,pk-host2-to-host1-#145,-1
+3.60644e+08ns,host1,pk-host3-to-host1-#107,-1
+3.60644e+08ns,host3,pk-host4-to-host1-#149,1
+3.7e+08ns,host0,pk-host0-to-host1-#370,0
+3.7e+08ns,host0,pk-host0-to-host1-#371,0
+3.7e+08ns,host1,pk-host1-to-host2-#372,2
+3.7e+08ns,host1,pk-host1-to-host2-#373,2
+3.7e+08ns,host2,pk-host2-to-host1-#374,3
+3.7e+08ns,host2,pk-host2-to-host1-#375,3
+3.7e+08ns,host3,pk-host3-to-host1-#376,1
+3.7e+08ns,host3,pk-host3-to-host1-#377,1
+3.7e+08ns,host4,pk-host4-to-host1-#378,0
+3.7e+08ns,host4,pk-host4-to-host1-#379,0
+3.72644e+08ns,host1,pk-host0-to-host1-#150,-1
+3.72644e+08ns,host2,pk-host1-to-host2-#152,-1
+3.72644e+08ns,host1,pk-host2-to-host1-#154,-1
+3.72644e+08ns,host1,pk-host4-to-host1-#48,-1
+3.72644e+08ns,host3,pk-host4-to-host1-#158,1
+3.8e+08ns,host0,pk-host0-to-host1-#380,0
+3.8e+08ns,host0,pk-host0-to-host1-#381,0
+3.8e+08ns,host1,pk-host1-to-host2-#382,2
+3.8e+08ns,host1,pk-host1-to-host2-#383,2
+3.8e+08ns,host2,pk-host2-to-host1-#384,3
+3.8e+08ns,host2,pk-host2-to-host1-#385,3
+3.8e+08ns,host3,pk-host3-to-host1-#386,1
+3.8e+08ns,host3,pk-host3-to-host1-#387,1
+3.8e+08ns,host4,pk-host4-to-host1-#388,0
+3.8e+08ns,host4,pk-host4-to-host1-#389,0
+3.84644e+08ns,host1,pk-host0-to-host1-#151,-1
+3.84644e+08ns,host2,pk-host1-to-host2-#153,-1
+3.84644e+08ns,host1,pk-host2-to-host1-#155,-1
+3.84644e+08ns,host1,pk-host3-to-host1-#116,-1
+3.84644e+08ns,host3,pk-host4-to-host1-#159,1
+3.9e+08ns,host0,pk-host0-to-host1-#390,0
+3.9e+08ns,host0,pk-host0-to-host1-#391,0
+3.9e+08ns,host1,pk-host1-to-host2-#392,2
+3.9e+08ns,host1,pk-host1-to-host2-#393,2
+3.9e+08ns,host2,pk-host2-to-host1-#394,3
+3.9e+08ns,host2,pk-host2-to-host1-#395,3
+3.9e+08ns,host3,pk-host3-to-host1-#396,1
+3.9e+08ns,host3,pk-host3-to-host1-#397,1
+3.9e+08ns,host4,pk-host4-to-host1-#398,0
+3.9e+08ns,host4,pk-host4-to-host1-#399,0
+3.96644e+08ns,host1,pk-host0-to-host1-#160,-1
+3.96644e+08ns,host2,pk-host1-to-host2-#162,-1
+3.96644e+08ns,host1,pk-host2-to-host1-#164,-1
+3.96644e+08ns,host1,pk-host3-to-host1-#117,-1
+3.96644e+08ns,host3,pk-host4-to-host1-#168,1
+4e+08ns,host0,pk-host0-to-host1-#400,0
+4e+08ns,host0,pk-host0-to-host1-#401,0
+4e+08ns,host1,pk-host1-to-host2-#402,2
+4e+08ns,host1,pk-host1-to-host2-#403,2
+4e+08ns,host2,pk-host2-to-host1-#404,3
+4e+08ns,host2,pk-host2-to-host1-#405,3
+4e+08ns,host3,pk-host3-to-host1-#406,1
+4e+08ns,host3,pk-host3-to-host1-#407,1
+4e+08ns,host4,pk-host4-to-host1-#408,0
+4e+08ns,host4,pk-host4-to-host1-#409,0
+4.08644e+08ns,host1,pk-host0-to-host1-#161,-1
+4.08644e+08ns,host2,pk-host1-to-host2-#163,-1
+4.08644e+08ns,host1,pk-host2-to-host1-#165,-1
+4.08644e+08ns,host1,pk-host3-to-host1-#126,-1
+4.08644e+08ns,host3,pk-host4-to-host1-#169,1
+4.1e+08ns,host0,pk-host0-to-host1-#410,0
+4.1e+08ns,host0,pk-host0-to-host1-#411,0
+4.1e+08ns,host1,pk-host1-to-host2-#412,2
+4.1e+08ns,host1,pk-host1-to-host2-#413,2
+4.1e+08ns,host2,pk-host2-to-host1-#414,3
+4.1e+08ns,host2,pk-host2-to-host1-#415,3
+4.1e+08ns,host3,pk-host3-to-host1-#416,1
+4.1e+08ns,host3,pk-host3-to-host1-#417,1
+4.1e+08ns,host4,pk-host4-to-host1-#418,0
+4.1e+08ns,host4,pk-host4-to-host1-#419,0
+4.2e+08ns,host0,pk-host0-to-host1-#420,0
+4.2e+08ns,host0,pk-host0-to-host1-#421,0
+4.2e+08ns,host1,pk-host1-to-host2-#422,2
+4.2e+08ns,host1,pk-host1-to-host2-#423,2
+4.2e+08ns,host2,pk-host2-to-host1-#424,3
+4.2e+08ns,host2,pk-host2-to-host1-#425,3
+4.2e+08ns,host3,pk-host3-to-host1-#426,1
+4.2e+08ns,host3,pk-host3-to-host1-#427,1
+4.2e+08ns,host4,pk-host4-to-host1-#428,0
+4.2e+08ns,host4,pk-host4-to-host1-#429,0
+4.20644e+08ns,host1,pk-host0-to-host1-#170,-1
+4.20644e+08ns,host2,pk-host1-to-host2-#172,-1
+4.20644e+08ns,host1,pk-host2-to-host1-#174,-1
+4.20644e+08ns,host1,pk-host3-to-host1-#127,-1
+4.20644e+08ns,host3,pk-host4-to-host1-#178,1
+4.3e+08ns,host0,pk-host0-to-host1-#430,0
+4.3e+08ns,host0,pk-host0-to-host1-#431,0
+4.3e+08ns,host1,pk-host1-to-host2-#432,2
+4.3e+08ns,host1,pk-host1-to-host2-#433,2
+4.3e+08ns,host2,pk-host2-to-host1-#434,3
+4.3e+08ns,host2,pk-host2-to-host1-#435,3
+4.3e+08ns,host3,pk-host3-to-host1-#436,1
+4.3e+08ns,host3,pk-host3-to-host1-#437,1
+4.3e+08ns,host4,pk-host4-to-host1-#438,0
+4.3e+08ns,host4,pk-host4-to-host1-#439,0
+4.32644e+08ns,host1,pk-host0-to-host1-#171,-1
+4.32644e+08ns,host2,pk-host1-to-host2-#173,-1
+4.32644e+08ns,host1,pk-host2-to-host1-#175,-1
+4.32644e+08ns,host1,pk-host4-to-host1-#49,-1
+4.32644e+08ns,host3,pk-host4-to-host1-#179,1
+4.4e+08ns,host0,pk-host0-to-host1-#440,0
+4.4e+08ns,host0,pk-host0-to-host1-#441,0
+4.4e+08ns,host1,pk-host1-to-host2-#442,2
+4.4e+08ns,host1,pk-host1-to-host2-#443,2
+4.4e+08ns,host2,pk-host2-to-host1-#444,3
+4.4e+08ns,host2,pk-host2-to-host1-#445,3
+4.4e+08ns,host3,pk-host3-to-host1-#446,1
+4.4e+08ns,host3,pk-host3-to-host1-#447,1
+4.4e+08ns,host4,pk-host4-to-host1-#448,0
+4.4e+08ns,host4,pk-host4-to-host1-#449,0
+4.44644e+08ns,host1,pk-host0-to-host1-#180,-1
+4.44644e+08ns,host2,pk-host1-to-host2-#182,-1
+4.44644e+08ns,host1,pk-host2-to-host1-#184,-1
+4.44644e+08ns,host1,pk-host3-to-host1-#136,-1
+4.44644e+08ns,host3,pk-host4-to-host1-#188,1
+4.5e+08ns,host0,pk-host0-to-host1-#450,0
+4.5e+08ns,host0,pk-host0-to-host1-#451,0
+4.5e+08ns,host1,pk-host1-to-host2-#452,2
+4.5e+08ns,host1,pk-host1-to-host2-#453,2
+4.5e+08ns,host2,pk-host2-to-host1-#454,3
+4.5e+08ns,host2,pk-host2-to-host1-#455,3
+4.5e+08ns,host3,pk-host3-to-host1-#456,1
+4.5e+08ns,host3,pk-host3-to-host1-#457,1
+4.5e+08ns,host4,pk-host4-to-host1-#458,0
+4.5e+08ns,host4,pk-host4-to-host1-#459,0
+4.56644e+08ns,host1,pk-host0-to-host1-#181,-1
+4.56644e+08ns,host2,pk-host1-to-host2-#183,-1
+4.56644e+08ns,host1,pk-host2-to-host1-#185,-1
+4.56644e+08ns,host1,pk-host3-to-host1-#137,-1
+4.56644e+08ns,host3,pk-host4-to-host1-#189,1
+4.6e+08ns,host0,pk-host0-to-host1-#460,0
+4.6e+08ns,host0,pk-host0-to-host1-#461,0
+4.6e+08ns,host1,pk-host1-to-host2-#462,2
+4.6e+08ns,host1,pk-host1-to-host2-#463,2
+4.6e+08ns,host2,pk-host2-to-host1-#464,3
+4.6e+08ns,host2,pk-host2-to-host1-#465,3
+4.6e+08ns,host3,pk-host3-to-host1-#466,1
+4.6e+08ns,host3,pk-host3-to-host1-#467,1
+4.6e+08ns,host4,pk-host4-to-host1-#468,0
+4.6e+08ns,host4,pk-host4-to-host1-#469,0
+4.68644e+08ns,host1,pk-host0-to-host1-#190,-1
+4.68644e+08ns,host2,pk-host1-to-host2-#192,-1
+4.68644e+08ns,host1,pk-host2-to-host1-#194,-1
+4.68644e+08ns,host1,pk-host4-to-host1-#58,-1
+4.68644e+08ns,host3,pk-host4-to-host1-#198,1
+4.7e+08ns,host0,pk-host0-to-host1-#470,0
+4.7e+08ns,host0,pk-host0-to-host1-#471,0
+4.7e+08ns,host1,pk-host1-to-host2-#472,2
+4.7e+08ns,host1,pk-host1-to-host2-#473,2
+4.7e+08ns,host2,pk-host2-to-host1-#474,3
+4.7e+08ns,host2,pk-host2-to-host1-#475,3
+4.7e+08ns,host3,pk-host3-to-host1-#476,1
+4.7e+08ns,host3,pk-host3-to-host1-#477,1
+4.7e+08ns,host4,pk-host4-to-host1-#478,0
+4.7e+08ns,host4,pk-host4-to-host1-#479,0
+4.8e+08ns,host0,pk-host0-to-host1-#480,0
+4.8e+08ns,host0,pk-host0-to-host1-#481,0
+4.8e+08ns,host1,pk-host1-to-host2-#482,2
+4.8e+08ns,host1,pk-host1-to-host2-#483,2
+4.8e+08ns,host2,pk-host2-to-host1-#484,3
+4.8e+08ns,host2,pk-host2-to-host1-#485,3
+4.8e+08ns,host3,pk-host3-to-host1-#486,1
+4.8e+08ns,host3,pk-host3-to-host1-#487,1
+4.8e+08ns,host4,pk-host4-to-host1-#488,0
+4.8e+08ns,host4,pk-host4-to-host1-#489,0
+4.80644e+08ns,host1,pk-host0-to-host1-#191,-1
+4.80644e+08ns,host2,pk-host1-to-host2-#193,-1
+4.80644e+08ns,host1,pk-host2-to-host1-#195,-1
+4.80644e+08ns,host1,pk-host3-to-host1-#146,-1
+4.80644e+08ns,host3,pk-host4-to-host1-#199,1
+4.9e+08ns,host0,pk-host0-to-host1-#490,0
+4.9e+08ns,host0,pk-host0-to-host1-#491,0
+4.9e+08ns,host1,pk-host1-to-host2-#492,2
+4.9e+08ns,host1,pk-host1-to-host2-#493,2
+4.9e+08ns,host2,pk-host2-to-host1-#494,3
+4.9e+08ns,host2,pk-host2-to-host1-#495,3
+4.9e+08ns,host3,pk-host3-to-host1-#496,1
+4.9e+08ns,host3,pk-host3-to-host1-#497,1
+4.9e+08ns,host4,pk-host4-to-host1-#498,0
+4.9e+08ns,host4,pk-host4-to-host1-#499,0
+4.92644e+08ns,host1,pk-host0-to-host1-#200,-1
+4.92644e+08ns,host2,pk-host1-to-host2-#202,-1
+4.92644e+08ns,host1,pk-host2-to-host1-#204,-1
+4.92644e+08ns,host1,pk-host3-to-host1-#147,-1
+4.92644e+08ns,host3,pk-host4-to-host1-#208,1
+5e+08ns,host0,pk-host0-to-host1-#500,0
+5e+08ns,host0,pk-host0-to-host1-#501,0
+5e+08ns,host1,pk-host1-to-host2-#502,2
+5e+08ns,host1,pk-host1-to-host2-#503,2
+5e+08ns,host2,pk-host2-to-host1-#504,3
+5e+08ns,host2,pk-host2-to-host1-#505,3
+5e+08ns,host3,pk-host3-to-host1-#506,1
+5e+08ns,host3,pk-host3-to-host1-#507,1
+5e+08ns,host4,pk-host4-to-host1-#508,0
+5e+08ns,host4,pk-host4-to-host1-#509,0
+5.04644e+08ns,host1,pk-host0-to-host1-#201,-1
+5.04644e+08ns,host2,pk-host1-to-host2-#203,-1
+5.04644e+08ns,host1,pk-host2-to-host1-#205,-1
+5.04644e+08ns,host1,pk-host4-to-host1-#59,-1
+5.04644e+08ns,host3,pk-host4-to-host1-#209,1
+5.1e+08ns,host0,pk-host0-to-host1-#510,0
+5.1e+08ns,host0,pk-host0-to-host1-#511,0
+5.1e+08ns,host1,pk-host1-to-host2-#512,2
+5.1e+08ns,host1,pk-host1-to-host2-#513,2
+5.1e+08ns,host2,pk-host2-to-host1-#514,3
+5.1e+08ns,host2,pk-host2-to-host1-#515,3
+5.1e+08ns,host3,pk-host3-to-host1-#516,1
+5.1e+08ns,host3,pk-host3-to-host1-#517,1
+5.1e+08ns,host4,pk-host4-to-host1-#518,0
+5.1e+08ns,host4,pk-host4-to-host1-#519,0
+5.16644e+08ns,host1,pk-host0-to-host1-#210,-1
+5.16644e+08ns,host2,pk-host1-to-host2-#212,-1
+5.16644e+08ns,host1,pk-host2-to-host1-#214,-1
+5.16644e+08ns,host1,pk-host3-to-host1-#156,-1
+5.16644e+08ns,host3,pk-host4-to-host1-#218,1
+5.2e+08ns,host0,pk-host0-to-host1-#520,0
+5.2e+08ns,host0,pk-host0-to-host1-#521,0
+5.2e+08ns,host1,pk-host1-to-host2-#522,2
+5.2e+08ns,host1,pk-host1-to-host2-#523,2
+5.2e+08ns,host2,pk-host2-to-host1-#524,3
+5.2e+08ns,host2,pk-host2-to-host1-#525,3
+5.2e+08ns,host3,pk-host3-to-host1-#526,1
+5.2e+08ns,host3,pk-host3-to-host1-#527,1
+5.2e+08ns,host4,pk-host4-to-host1-#528,0
+5.2e+08ns,host4,pk-host4-to-host1-#529,0
+5.28644e+08ns,host1,pk-host0-to-host1-#211,-1
+5.28644e+08ns,host2,pk-host1-to-host2-#213,-1
+5.28644e+08ns,host1,pk-host2-to-host1-#215,-1
+5.28644e+08ns,host1,pk-host3-to-host1-#157,-1
+5.28644e+08ns,host3,pk-host4-to-host1-#219,1
+5.3e+08ns,host0,pk-host0-to-host1-#530,0
+5.3e+08ns,host0,pk-host0-to-host1-#531,0
+5.3e+08ns,host1,pk-host1-to-host2-#532,2
+5.3e+08ns,host1,pk-host1-to-host2-#533,2
+5.3e+08ns,host2,pk-host2-to-host1-#534,3
+5.3e+08ns,host2,pk-host2-to-host1-#535,3
+5.3e+08ns,host3,pk-host3-to-host1-#536,1
+5.3e+08ns,host3,pk-host3-to-host1-#537,1
+5.3e+08ns,host4,pk-host4-to-host1-#538,0
+5.3e+08ns,host4,pk-host4-to-host1-#539,0
+5.4e+08ns,host0,pk-host0-to-host1-#540,0
+5.4e+08ns,host0,pk-host0-to-host1-#541,0
+5.4e+08ns,host1,pk-host1-to-host2-#542,2
+5.4e+08ns,host1,pk-host1-to-host2-#543,2
+5.4e+08ns,host2,pk-host2-to-host1-#544,3
+5.4e+08ns,host2,pk-host2-to-host1-#545,3
+5.4e+08ns,host3,pk-host3-to-host1-#546,1
+5.4e+08ns,host3,pk-host3-to-host1-#547,1
+5.4e+08ns,host4,pk-host4-to-host1-#548,0
+5.4e+08ns,host4,pk-host4-to-host1-#549,0
+5.40644e+08ns,host1,pk-host0-to-host1-#220,-1
+5.40644e+08ns,host2,pk-host1-to-host2-#222,-1
+5.40644e+08ns,host1,pk-host2-to-host1-#224,-1
+5.40644e+08ns,host1,pk-host4-to-host1-#68,-1
+5.40644e+08ns,host3,pk-host4-to-host1-#228,1
+5.5e+08ns,host0,pk-host0-to-host1-#550,0
+5.5e+08ns,host0,pk-host0-to-host1-#551,0
+5.5e+08ns,host1,pk-host1-to-host2-#552,2
+5.5e+08ns,host1,pk-host1-to-host2-#553,2
+5.5e+08ns,host2,pk-host2-to-host1-#554,3
+5.5e+08ns,host2,pk-host2-to-host1-#555,3
+5.5e+08ns,host3,pk-host3-to-host1-#556,1
+5.5e+08ns,host3,pk-host3-to-host1-#557,1
+5.5e+08ns,host4,pk-host4-to-host1-#558,0
+5.5e+08ns,host4,pk-host4-to-host1-#559,0
+5.52644e+08ns,host1,pk-host0-to-host1-#221,-1
+5.52644e+08ns,host2,pk-host1-to-host2-#223,-1
+5.52644e+08ns,host1,pk-host2-to-host1-#225,-1
+5.52644e+08ns,host1,pk-host3-to-host1-#166,-1
+5.52644e+08ns,host3,pk-host4-to-host1-#229,1
+5.6e+08ns,host0,pk-host0-to-host1-#560,0
+5.6e+08ns,host0,pk-host0-to-host1-#561,0
+5.6e+08ns,host1,pk-host1-to-host2-#562,2
+5.6e+08ns,host1,pk-host1-to-host2-#563,2
+5.6e+08ns,host2,pk-host2-to-host1-#564,3
+5.6e+08ns,host2,pk-host2-to-host1-#565,3
+5.6e+08ns,host3,pk-host3-to-host1-#566,1
+5.6e+08ns,host3,pk-host3-to-host1-#567,1
+5.6e+08ns,host4,pk-host4-to-host1-#568,0
+5.6e+08ns,host4,pk-host4-to-host1-#569,0
+5.64644e+08ns,host1,pk-host0-to-host1-#230,-1
+5.64644e+08ns,host2,pk-host1-to-host2-#232,-1
+5.64644e+08ns,host1,pk-host2-to-host1-#234,-1
+5.64644e+08ns,host1,pk-host3-to-host1-#167,-1
+5.64644e+08ns,host3,pk-host4-to-host1-#238,1
+5.7e+08ns,host0,pk-host0-to-host1-#570,0
+5.7e+08ns,host0,pk-host0-to-host1-#571,0
+5.7e+08ns,host1,pk-host1-to-host2-#572,2
+5.7e+08ns,host1,pk-host1-to-host2-#573,2
+5.7e+08ns,host2,pk-host2-to-host1-#574,3
+5.7e+08ns,host2,pk-host2-to-host1-#575,3
+5.7e+08ns,host3,pk-host3-to-host1-#576,1
+5.7e+08ns,host3,pk-host3-to-host1-#577,1
+5.7e+08ns,host4,pk-host4-to-host1-#578,0
+5.7e+08ns,host4,pk-host4-to-host1-#579,0
+5.76644e+08ns,host1,pk-host0-to-host1-#231,-1
+5.76644e+08ns,host2,pk-host1-to-host2-#233,-1
+5.76644e+08ns,host1,pk-host2-to-host1-#235,-1
+5.76644e+08ns,host1,pk-host4-to-host1-#69,-1
+5.76644e+08ns,host3,pk-host4-to-host1-#239,1
+5.8e+08ns,host0,pk-host0-to-host1-#580,0
+5.8e+08ns,host0,pk-host0-to-host1-#581,0
+5.8e+08ns,host1,pk-host1-to-host2-#582,2
+5.8e+08ns,host1,pk-host1-to-host2-#583,2
+5.8e+08ns,host2,pk-host2-to-host1-#584,3
+5.8e+08ns,host2,pk-host2-to-host1-#585,3
+5.8e+08ns,host3,pk-host3-to-host1-#586,1
+5.8e+08ns,host3,pk-host3-to-host1-#587,1
+5.8e+08ns,host4,pk-host4-to-host1-#588,0
+5.8e+08ns,host4,pk-host4-to-host1-#589,0
+5.88644e+08ns,host1,pk-host0-to-host1-#240,-1
+5.88644e+08ns,host2,pk-host1-to-host2-#242,-1
+5.88644e+08ns,host1,pk-host2-to-host1-#244,-1
+5.88644e+08ns,host1,pk-host3-to-host1-#176,-1
+5.88644e+08ns,host3,pk-host4-to-host1-#248,1
+5.9e+08ns,host0,pk-host0-to-host1-#590,0
+5.9e+08ns,host0,pk-host0-to-host1-#591,0
